timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ,label,
24082,-1,-0.04,-0.12,0.79,0.79,-0.12,default,TRUE
24090,-1,-0.04,-0.12,0.79,0.79,-0.12,default,FALSE
24098,-1,-0.04,-0.12,0.92,0.98,-0.06,default,FALSE
24106,-1,-0.04,-0.12,0.92,0.98,-0.06,default,FALSE
24114,-1,-0.04,-0.12,0.73,0.73,-0.06,default,FALSE
24122,-1,-0.04,-0.12,0.98,0.79,0.06,default,FALSE
24130,-1,-0.04,-0.12,0.98,0.73,0,default,FALSE
24138,-1,-0.04,-0.12,1.16,0.67,-0.12,default,FALSE
24146,-1,-0.04,-0.12,0.98,0.92,-0.12,default,FALSE
24154,-1,-0.04,-0.12,1.1,0.79,0,default,FALSE
24162,-1,-0.04,-0.12,1.4,0.55,0.18,default,FALSE
24170,-1,-0.04,-0.12,1.4,0.61,0.31,default,FALSE
24178,0,0,0,0,0,ovf,default,FALSE
24186,-1,-0.04,-0.12,1.46,1.16,-0.12,default,FALSE
24194,-1,-0.04,-0.12,1.46,1.16,-0.12,default,FALSE
24202,-1,-0.04,-0.12,1.34,1.53,-0.37,default,FALSE
24210,-1,-0.04,-0.12,1.34,1.71,-0.31,default,FALSE
24218,-1,-0.04,-0.12,1.34,1.65,-0.24,default,FALSE
24226,-1,-0.04,-0.12,1.34,1.65,-0.37,default,FALSE
24234,-1,-0.04,-0.12,1.28,1.65,-0.43,default,FALSE
24242,-1,-0.04,-0.12,1.34,1.65,-0.18,default,FALSE
24250,-1,-0.04,-0.12,1.34,1.59,-0.18,default,FALSE
24258,-1,-0.04,-0.12,1.46,1.4,-0.18,default,FALSE
24266,-1,-0.04,-0.12,1.46,1.34,-0.12,default,FALSE
24274,-1,-0.04,-0.12,1.34,1.28,-0.06,default,FALSE
24282,-1,-0.04,-0.12,1.4,0.85,0.06,default,FALSE
24290,-1,-0.04,-0.12,1.4,0.85,0.06,default,FALSE
24298,-1,-0.04,-0.12,1.4,0.98,0.06,default,FALSE
24306,-1,-0.04,-0.12,1.53,1.16,0,default,FALSE
24314,-1,-0.04,-0.12,1.46,1.59,-0.12,default,FALSE
24322,-1,-0.04,-0.12,1.65,1.65,-0.12,default,FALSE
24330,-1,-0.04,-0.12,1.46,1.53,-0.24,default,FALSE
24338,-1,-0.04,-0.12,1.46,1.28,-0.31,default,FALSE
24346,-1,-0.04,-0.12,1.53,1.28,-0.06,default,FALSE
24354,-1,-0.04,-0.12,1.53,1.46,-0.06,default,FALSE
24362,-1,-0.04,-0.12,1.59,1.46,-0.12,default,FALSE
24370,-1,-0.04,-0.12,1.53,1.46,-0.24,default,FALSE
24378,-1,-0.04,-0.12,1.53,1.28,-0.06,default,FALSE
24386,-1,-0.04,-0.12,1.53,1.28,-0.06,default,FALSE
24394,-1,-0.04,-0.12,1.65,1.4,-0.12,default,FALSE
24402,-1,-0.04,-0.12,1.65,1.4,-0.12,default,FALSE
24410,-1,-0.04,-0.12,1.46,1.71,-0.24,default,FALSE
24418,-1,-0.04,-0.12,1.46,1.83,-0.18,default,FALSE
24426,-1,-0.04,-0.12,1.4,1.95,-0.18,default,FALSE
24434,-1,-0.04,-0.12,1.59,2.08,-0.37,default,FALSE
24442,-1,-0.04,-0.12,1.53,1.77,-0.31,default,FALSE
24450,-1,-0.04,-0.12,1.71,1.53,-0.18,default,FALSE
24458,-1,-0.04,-0.12,1.53,1.28,-0.18,default,FALSE
24466,-1,-0.04,-0.12,1.46,1.46,-0.18,default,FALSE
24474,-1,-0.04,-0.12,1.46,1.46,-0.18,default,FALSE
24482,-1,-0.04,-0.12,1.59,1.34,-0.18,default,FALSE
24490,-1,-0.04,-0.12,1.59,1.34,-0.18,default,FALSE
24498,-1,-0.04,-0.12,1.34,1.4,-0.12,default,FALSE
24506,-1,-0.04,-0.12,1.53,1.16,0.06,default,FALSE
24514,-1,-0.04,-0.12,1.28,0.98,-0.06,default,FALSE
24522,-1,-0.04,-0.12,1.04,1.16,0.12,default,FALSE
24530,-1,-0.04,-0.12,1.04,1.04,0.18,default,FALSE
24538,-1,-0.04,-0.12,0.92,0.55,0.06,default,FALSE
24546,-1,-0.04,-0.12,0.98,0.49,0.18,default,FALSE
24554,-1,-0.04,-0.12,1.04,0.79,0.12,default,FALSE
24562,-1,-0.04,-0.13,1.04,0.85,0.18,default,FALSE
24570,-1,-0.04,-0.13,0.61,1.04,-0.12,default,FALSE
24578,-1,-0.04,-0.12,0.31,1.34,-0.24,default,FALSE
24586,-1,-0.04,-0.12,0.31,1.34,-0.24,default,FALSE
24594,-1,-0.04,-0.12,0.37,1.95,-0.37,default,FALSE
24602,-1,-0.04,-0.11,0.37,1.95,-0.37,default,FALSE
24610,-1,-0.04,-0.11,0.61,1.4,-0.18,default,FALSE
24618,-1,-0.04,-0.11,0.49,1.4,-0.12,default,FALSE
24626,-1,-0.03,-0.12,0.85,1.34,0.06,default,FALSE
24634,-0.99,-0.04,-0.12,1.65,1.22,0,default,FALSE
24642,-1,-0.04,-0.12,1.71,0.79,0,default,FALSE
24650,-1,-0.04,-0.12,1.71,0.85,0.06,default,FALSE
24658,-1,-0.04,-0.12,2.26,0.98,0.06,default,FALSE
24666,-1,-0.04,-0.12,2.93,1.53,0,default,FALSE
24674,-0.99,-0.04,-0.11,3.05,1.65,-0.06,default,FALSE
24682,-0.99,-0.04,-0.11,3.05,1.65,-0.06,default,FALSE
24690,-1,-0.03,-0.12,3.05,0.98,0.06,default,FALSE
24698,-1,-0.03,-0.12,3.05,0.98,0.06,default,FALSE
24706,-1,-0.03,-0.12,4.21,0.98,0.49,default,FALSE
24714,-1,-0.04,-0.12,4.52,1.04,0.79,default,FALSE
24722,-1,-0.04,-0.12,4.46,0.92,0.67,default,FALSE
24730,-1,-0.04,-0.12,4.03,0.55,0.49,default,FALSE
24738,-1,-0.04,-0.12,3.78,0.49,0.31,default,FALSE
24746,-1,-0.04,-0.12,3.6,0.67,0.43,default,FALSE
24754,-0.99,-0.04,-0.12,3.17,0.73,0.61,default,FALSE
24762,-1,-0.04,-0.12,2.87,0.55,0.31,default,FALSE
24770,-1,-0.04,-0.12,2.32,0.49,0.18,default,FALSE
24778,-1,-0.04,-0.12,1.89,0.85,-0.06,default,FALSE
24786,-1,-0.04,-0.13,1.89,0.85,-0.06,default,FALSE
24794,-1,-0.04,-0.13,1.77,1.22,-0.12,default,FALSE
24802,-1,-0.04,-0.13,1.71,1.77,-0.37,default,FALSE
24810,-1,-0.04,-0.13,1.59,2.14,-0.49,default,FALSE
24818,-1,-0.03,-0.11,1.4,3.05,-0.92,default,FALSE
24826,-0.99,-0.04,-0.12,2.08,3.3,-0.73,default,FALSE
24834,-1,-0.03,-0.11,1.95,1.83,-0.06,default,FALSE
24842,-1,-0.04,-0.12,1.77,1.22,-0.37,default,FALSE
24850,-1,-0.03,-0.11,1.65,1.16,-0.18,default,FALSE
24858,-1,-0.04,-0.12,1.77,1.22,0,default,FALSE
24866,-1,-0.04,-0.12,1.53,1.22,-0.12,default,FALSE
24874,-1,-0.04,-0.12,1.22,1.34,-0.18,default,FALSE
24882,-1,-0.04,-0.12,1.22,1.34,-0.18,default,FALSE
24890,-1,-0.04,-0.12,0.79,1.16,-0.31,default,FALSE
24898,-1,-0.04,-0.12,0.79,1.16,-0.31,default,FALSE
24906,-1,-0.04,-0.12,-0.24,1.34,-0.31,default,FALSE
24914,-0.99,-0.04,-0.12,-0.31,1.46,-0.43,default,FALSE
24922,-1,-0.04,-0.11,-0.61,1.28,-0.18,default,FALSE
24930,-0.99,-0.04,-0.13,-1.28,0.79,0,default,FALSE
24938,-1,-0.04,-0.11,-1.77,0.37,-0.06,default,FALSE
24946,-0.99,-0.04,-0.11,-2.2,0.49,-0.06,default,FALSE
24954,-1,-0.04,-0.12,-2.62,-0.18,0.06,default,FALSE
24962,-1,-0.04,-0.1,-2.81,-0.61,0.12,default,FALSE
24970,-1,-0.04,-0.1,-2.81,-0.61,0.12,default,FALSE
24978,-0.98,-0.02,-0.11,-1.95,-2.44,1.4,default,FALSE
24986,-0.99,-0.03,-0.11,-1.95,-2.44,1.4,default,FALSE
24994,-0.99,-0.03,-0.12,-1.1,-4.21,2.62,default,FALSE
25002,-1,-0.03,-0.12,0.24,-5.25,3.3,default,FALSE
25010,-1.01,-0.04,-0.14,1.89,-4.88,3.3,default,FALSE
25018,-1.01,-0.05,-0.13,3.36,-3.78,2.69,default,FALSE
25026,-1.01,-0.05,-0.14,3.6,-1.16,1.71,default,FALSE
25034,-1.01,-0.04,-0.15,4.39,1.53,1.28,default,FALSE
25042,-1.01,-0.06,-0.12,5.86,3.48,0.61,default,FALSE
25050,-1,-0.06,-0.12,5.68,5.07,-0.24,default,FALSE
25058,-1,-0.05,-0.14,5.43,5.92,-0.43,default,FALSE
25066,-1,-0.05,-0.14,5.13,6.9,-0.24,default,FALSE
25074,-1,-0.06,-0.12,5,8.3,-2.01,default,FALSE
25082,-1,-0.05,-0.13,5,8.3,-2.01,default,FALSE
25090,-1.01,-0.06,-0.12,3.36,8.24,-3.11,default,FALSE
25098,-1,-0.06,-0.11,1.53,9.34,-3.48,default,FALSE
25106,-0.99,-0.04,-0.1,-0.24,10.13,-2.99,default,FALSE
25114,-0.97,-0.02,-0.12,-1.1,8.91,-2.93,default,FALSE
25122,-0.98,-0.01,-0.12,-0.98,6.23,-1.83,default,FALSE
25130,-1,-0.03,-0.12,-0.73,3.6,-0.92,default,FALSE
25138,-0.99,-0.03,-0.12,-0.37,2.5,-0.55,default,FALSE
25146,-1,-0.02,-0.13,-0.85,2.26,-0.55,default,FALSE
25154,-0.99,-0.03,-0.12,-1.1,2.01,-0.49,default,FALSE
25162,-0.99,-0.03,-0.12,-0.98,1.28,-0.55,default,FALSE
25170,-1,-0.04,-0.11,-0.85,0.73,-0.61,default,FALSE
25178,-1,-0.04,-0.11,-0.85,0.73,-0.61,default,FALSE
25186,-1,-0.04,-0.12,-1.95,1.53,-1.1,default,FALSE
25194,-1,-0.04,-0.12,-1.95,1.53,-1.1,default,FALSE
25202,-1,-0.03,-0.12,-2.2,1.1,-0.92,default,FALSE
25210,-1,-0.04,-0.12,-1.53,0.92,-0.79,default,FALSE
25218,-1,-0.04,-0.12,-0.67,0.49,-0.67,default,FALSE
25226,-1,-0.03,-0.11,0,0.12,-0.79,default,FALSE
25234,-1,-0.04,-0.12,0.85,0.12,-0.61,default,FALSE
25242,-1,-0.05,-0.1,1.83,0.98,-0.85,default,FALSE
25250,-1,-0.07,-0.08,2.99,1.53,-0.98,default,FALSE
25258,-1,-0.06,-0.1,3.17,1.95,-1.22,default,FALSE
25266,-1,-0.06,-0.1,3.17,1.95,-1.22,default,FALSE
25274,-1,-0.05,-0.11,1.77,2.56,-0.79,default,FALSE
25282,-1,-0.05,-0.1,1.77,2.56,-0.79,default,FALSE
25290,-0.99,-0.05,-0.11,2.08,2.99,0.43,default,FALSE
25298,-1,-0.05,-0.1,2.14,2.01,0.06,default,FALSE
25306,-1,-0.03,-0.14,1.89,2.5,-0.73,default,FALSE
25314,-1.01,-0.02,-0.12,2.01,3.6,-1.46,default,FALSE
25322,-1.01,-0.02,-0.11,2.38,5.43,-1.95,default,FALSE
25330,-1.01,-0.01,-0.11,3.11,6.29,-2.5,default,FALSE
25338,-1,-0.01,-0.11,3.23,8.54,-2.44,default,FALSE
25346,-0.98,-0.02,-0.12,3.42,8.67,-2.14,default,FALSE
25354,-0.99,-0.01,-0.13,3.91,6.47,-0.98,default,FALSE
25362,-0.99,-0.01,-0.13,4.82,4.46,-0.18,default,FALSE
25370,-0.99,0,-0.13,7.69,2.69,-0.79,default,FALSE
25378,-1.01,-0.03,-0.13,7.69,2.69,-0.79,default,FALSE
25386,-1.02,-0.02,-0.1,9.28,3.36,-4.52,default,FALSE
25394,-1.01,-0.07,-0.09,9.28,3.36,-4.52,default,FALSE
25402,-0.97,-0.03,-0.1,8.61,7.08,-5.62,default,FALSE
25410,-0.98,-0.01,-0.12,4.64,5.62,-2.56,default,FALSE
25418,-1,-0.04,-0.1,4.7,2.32,-0.12,default,FALSE
25426,-1,-0.04,-0.1,3.17,2.01,0.06,default,FALSE
25434,-1,-0.03,-0.1,2.2,1.71,-0.12,default,FALSE
25442,-1,-0.03,-0.1,1.46,1.89,-0.18,default,FALSE
25450,-0.95,0.04,-0.06,2.14,1.4,0.37,default,FALSE
25458,-0.95,0.04,-0.06,5.43,-3.23,5.55,default,FALSE
25466,-0.95,-0.04,-0.14,8.3,-9.64,11.35,default,FALSE
25474,-0.95,-0.04,-0.14,8.3,-9.64,11.35,default,FALSE
25482,-1.04,-0.06,-0.14,11.54,-5.74,6.77,default,FALSE
25490,-1.05,-0.11,-0.14,11.54,-5.74,6.77,default,FALSE
25498,-1.03,-0.12,-0.15,8.54,1.1,0.12,default,FALSE
25506,-1,-0.06,-0.11,3.17,4.58,-6.65,default,FALSE
25514,-0.99,-0.04,-0.1,2.01,4.58,-10.31,default,FALSE
25522,-0.95,0,-0.08,0.79,3.11,-9.03,default,FALSE
25530,-0.98,0.02,-0.09,-0.24,1.34,-3.6,default,FALSE
25538,-1.01,-0.03,-0.1,1.1,-1.77,0,default,FALSE
25546,-1,-0.03,-0.11,1.71,-0.73,0,default,FALSE
25554,-0.95,0.01,-0.06,2.08,0.12,0.98,default,FALSE
25562,-0.95,0.01,-0.06,2.14,-3.23,6.53,default,FALSE
25570,-0.96,0,-0.1,3.6,-9.4,10.07,default,FALSE
25578,-1,-0.03,-0.13,3.6,-9.4,10.07,default,FALSE
25586,-1.04,-0.05,-0.14,6.65,-10.13,9.52,default,FALSE
25594,-1.04,-0.08,-0.16,10.5,-5.37,5.19,default,FALSE
25602,-1.01,-0.08,-0.11,9.58,2.01,-0.24,default,FALSE
25610,-0.98,-0.05,-0.11,4.21,4.15,-3.54,default,FALSE
25618,-0.98,-0.05,-0.1,3.3,2.01,-3.11,default,FALSE
25626,-0.98,-0.02,-0.11,3.85,0.85,0.06,default,FALSE
25634,-1,0,-0.13,4.15,-0.98,1.77,default,FALSE
25642,-1.01,-0.01,-0.13,5.25,-0.79,1.77,default,FALSE
25650,-1,-0.04,-0.11,6.16,1.95,1.04,default,FALSE
25658,-1,-0.04,-0.11,5.55,2.32,0.79,default,FALSE
25666,-0.99,-0.04,-0.11,4.76,1.16,0.55,default,FALSE
25674,-0.99,-0.04,0,0,0,0,default,FALSE
25682,-1,-0.04,-0.11,3.54,1.22,0.18,default,FALSE
25690,-1,-0.03,-0.12,3.54,1.22,0.18,default,FALSE
25698,-1,-0.03,-0.11,2.81,0.92,0.55,default,FALSE
25706,-0.99,-0.03,-0.12,2.56,1.1,0.79,default,FALSE
25714,-1,-0.04,-0.12,2.5,0.98,1.1,default,FALSE
25722,-1,-0.04,-0.12,2.26,0.79,0.49,default,FALSE
25730,-1,-0.04,-0.12,2.01,1.28,-0.12,default,FALSE
25738,-1,-0.04,-0.12,2.14,1.46,-0.31,default,FALSE
25746,-1,-0.04,-0.11,1.95,1.71,-0.37,default,FALSE
25754,-1,-0.04,-0.12,2.01,1.34,-0.31,default,FALSE
25762,-1,-0.04,-0.12,2.01,1.34,-0.31,default,FALSE
25770,-1,-0.04,-0.12,1.83,2.01,-0.31,default,FALSE
25778,-1,-0.04,-0.12,1.83,2.01,-0.31,default,FALSE
25786,-1,-0.04,-0.12,1.22,1.89,-0.37,default,FALSE
25794,-1,-0.03,-0.11,0.67,1.59,-0.37,default,FALSE
25802,-1,-0.03,-0.11,0.61,1.28,-0.31,default,FALSE
25810,-1,-0.03,-0.12,0.92,1.1,0,default,FALSE
25818,-1,-0.04,-0.12,1.16,0.92,0.12,default,FALSE
25826,-1,-0.04,-0.12,1.28,0.92,-0.12,default,FALSE
25834,-1,-0.03,-0.12,1.46,1.22,-0.24,default,FALSE
25842,-1,-0.03,-0.12,1.46,0.92,-0.06,default,FALSE
25850,-1,-0.04,-0.12,1.77,0.73,0.12,default,FALSE
25858,-1,-0.04,0,1.65,0.79,0,default,FALSE
25866,-1,-0.04,-0.12,1.65,1.59,-0.37,default,FALSE
25874,-1,-0.04,-0.12,1.65,1.59,-0.37,default,FALSE
25882,-1,-0.04,-0.12,1.83,1.95,-0.37,default,FALSE
25890,-1,-0.03,-0.12,1.83,2.01,-0.31,default,FALSE
25898,-1,-0.04,-0.11,1.89,2.01,-0.24,default,FALSE
25906,-1,-0.03,-0.12,1.71,1.83,-0.06,default,FALSE
25914,-1,-0.04,-0.12,1.59,1.53,0.18,default,FALSE
25922,-1,-0.04,-0.12,1.65,1.77,0.06,default,FALSE
25930,-1,-0.04,-0.12,1.65,1.83,0.06,default,FALSE
25938,-1,-0.04,-0.12,1.95,2.14,0.12,default,FALSE
25946,-1,-0.04,-0.12,2.01,2.75,-0.18,default,FALSE
25954,-1,-0.04,-0.12,2.14,3.3,-0.37,default,FALSE
25962,-1,-0.04,-0.12,2.08,3.3,-0.49,default,FALSE
25970,-1,-0.04,-0.12,2.08,3.3,-0.49,default,FALSE
25978,-1,-0.04,-0.12,1.89,3.11,-0.61,default,FALSE
25986,-1,-0.04,-0.11,1.89,3.11,-0.61,default,FALSE
25994,-1,-0.04,-0.11,1.77,2.99,-0.61,default,FALSE
26002,-1,-0.04,-0.12,1.77,2.87,-0.67,default,FALSE
26010,-1,-0.04,-0.11,2.01,2.69,-0.79,default,FALSE
26018,-1,-0.03,-0.11,2.14,2.87,-0.98,default,FALSE
26026,-1,-0.03,-0.11,2.2,2.5,-0.79,default,FALSE
26034,-0.99,-0.03,-0.11,2.2,2.2,-0.49,default,FALSE
26042,-1,-0.04,-0.11,2.44,1.59,0.18,default,FALSE
26050,-1,-0.04,-0.11,2.32,1.22,0.67,default,FALSE
26058,-1,-0.04,-0.11,2.32,1.22,0.67,default,FALSE
26066,-1,-0.04,-0.11,1.4,1.34,-0.24,default,FALSE
26074,-1,-0.04,-0.11,1.4,1.34,-0.24,default,FALSE
26082,-1,-0.03,-0.11,1.34,1.22,-0.18,default,FALSE
26090,-1,-0.03,-0.12,1.53,1.28,-0.24,default,FALSE
26098,-1,-0.03,-0.12,1.71,1.28,-0.24,default,FALSE
26106,-1,-0.04,-0.12,1.95,1.34,-0.18,default,FALSE
26114,-1,-0.04,-0.12,2.01,1.22,-0.55,default,FALSE
26122,-1,-0.04,-0.12,2.2,1.46,-0.79,default,FALSE
26130,-1,-0.03,-0.11,2.5,1.34,-1.1,default,FALSE
26138,-1,-0.03,-0.11,3.05,1.04,-1.04,default,FALSE
26146,-1,-0.03,-0.11,3.36,0.79,-0.37,default,FALSE
26154,-1,-0.03,-0.11,3.17,0.37,0.24,default,FALSE
26162,-1,-0.04,-0.11,2.62,0.24,0.37,default,FALSE
26170,-1,-0.04,-0.11,2.62,0.24,0.37,default,FALSE
26178,-1,-0.04,-0.11,2.32,0.67,0,default,FALSE
26186,-1,-0.04,-0.11,2.32,0.67,0,default,FALSE
26194,-1,-0.04,-0.11,2.26,1.46,-0.18,default,FALSE
26202,-1,-0.04,-0.12,2.2,1.95,-0.43,default,FALSE
26210,-1,-0.04,-0.11,2.14,2.14,-0.73,default,FALSE
26218,-1,-0.03,-0.11,2.2,1.95,-0.85,default,FALSE
26226,-1,-0.03,-0.11,2.32,1.71,-0.43,default,FALSE
26234,-1,-0.04,-0.11,2.44,1.46,-0.37,default,FALSE
26242,-1,-0.04,-0.11,2.44,1.46,-0.43,default,FALSE
26250,-1,-0.04,-0.11,2.08,1.65,-0.61,default,FALSE
26258,-1,-0.03,-0.11,2.01,1.46,-0.31,default,FALSE
26266,-1,-0.03,-0.11,2.01,1.46,-0.31,default,FALSE
26274,-1,-0.03,-0.11,2.08,1.16,-0.18,default,FALSE
26282,-1,-0.04,-0.12,2.08,1.16,-0.18,default,FALSE
26290,-1,-0.04,-0.12,1.77,1.04,-0.49,default,FALSE
26298,-1,-0.03,-0.11,1.22,1.22,-0.98,default,FALSE
26306,-1,-0.03,-0.11,1.16,1.22,-1.1,default,FALSE
26314,-1,-0.03,-0.11,1.1,0.98,-0.61,default,FALSE
26322,-1,-0.03,-0.11,1.1,0.61,-0.24,default,FALSE
26330,-1,-0.03,-0.12,1.16,0.67,-0.18,default,FALSE
26338,-1,-0.03,-0.12,1.22,0.73,-0.31,default,FALSE
26346,-1,-0.03,-0.11,1.4,0.49,-0.12,default,FALSE
26354,-1,-0.03,-0.11,1.71,0.24,0.31,default,FALSE
26362,-1,-0.03,-0.11,1.59,0,0.49,default,FALSE
26370,-1,-0.03,-0.12,1.59,0,0.49,default,FALSE
26378,-1,-0.03,-0.12,1.59,0.12,0.31,default,FALSE
26386,-1,-0.04,-0.12,1.77,0.49,0.37,default,FALSE
26394,-1,-0.03,-0.11,1.77,0.73,0.18,default,FALSE
26402,-1,-0.03,-0.11,1.77,0.85,0.18,default,FALSE
26410,-1,-0.03,-0.11,1.77,0.85,0.31,default,FALSE
26418,-1,-0.04,-0.12,1.77,0.79,0.18,default,FALSE
26426,-1,-0.04,-0.11,1.83,1.28,0.06,default,FALSE
26434,-1,-0.03,-0.12,2.01,1.4,0,default,FALSE
26442,-1,-0.03,-0.12,2.08,1.34,-0.18,default,FALSE
26450,-1,-0.03,-0.12,2.2,1.53,-0.18,default,FALSE
26458,-1,-0.03,-0.11,2.01,1.4,0.24,default,FALSE
26466,-1,-0.03,-0.11,2.01,1.4,0.24,default,FALSE
26474,-1,-0.04,-0.12,1.89,0.98,0.67,default,FALSE
26482,-1,-0.04,-0.12,1.89,0.98,0.67,default,FALSE
26490,-1,-0.04,-0.12,2.2,1.28,0.49,default,FALSE
26498,-1,-0.04,-0.12,2.01,1.34,0.24,default,FALSE
26506,-1,-0.04,-0.12,1.83,1.28,0.24,default,FALSE
26514,-1,-0.03,-0.11,1.4,1.04,0.24,default,FALSE
26522,-1,-0.03,-0.12,1.59,0.92,0.37,default,FALSE
26530,-1,-0.04,-0.12,1.95,1.28,0.18,default,FALSE
26538,-1,-0.04,-0.11,2.14,1.53,-0.12,default,FALSE
26546,-0.99,-0.03,-0.11,1.77,1.16,0.06,default,FALSE
26554,-0.99,-0.03,-0.11,1.77,1.16,0.06,default,FALSE
26562,-0.99,-0.03,-0.11,1.89,-0.24,0.98,default,FALSE
26570,-0.99,-0.03,-0.11,1.89,-0.24,0.98,default,FALSE
26578,-1,-0.04,-0.12,2.2,-0.92,1.46,default,FALSE
26586,-1,-0.04,-0.12,2.2,-1.28,1.28,default,FALSE
26594,-1,-0.04,-0.12,1.95,-1.22,0.92,default,FALSE
26602,-1,-0.03,-0.12,2.14,-0.98,0.67,default,FALSE
26610,-0.99,-0.01,-0.13,2.69,-1.16,0.61,default,FALSE
26618,-0.99,-0.03,-0.13,4.09,-2.26,1.53,default,FALSE
26626,-1,-0.05,-0.11,5.13,-2.93,2.56,default,FALSE
26634,-1.02,-0.06,-0.11,4.7,-2.99,2.69,default,FALSE
26642,-1,-0.04,-0.12,3.17,-0.92,1.04,default,FALSE
26650,-1,-0.04,-0.12,2.56,0.49,0,default,FALSE
26658,-1,-0.03,-0.12,2.87,1.04,-0.06,default,FALSE
26666,-1,-0.03,-0.12,2.87,1.04,-0.06,default,FALSE
26674,-1,-0.03,-0.13,3.54,1.22,0.18,default,FALSE
26682,-1,-0.04,-0.12,3.54,1.22,0.18,default,FALSE
26690,-1,-0.04,-0.12,4.03,2.75,-0.12,default,FALSE
26698,-1,-0.04,-0.12,3.42,3.11,-0.55,default,FALSE
26706,-1,-0.04,-0.12,3.05,3.05,-0.85,default,FALSE
26714,-0.99,-0.04,-0.11,2.26,2.99,-1.04,default,FALSE
26722,-0.99,-0.03,-0.12,1.83,2.56,-0.85,default,FALSE
26730,-1,-0.04,-0.12,2.2,1.77,-0.49,default,FALSE
26738,-1,-0.03,-0.13,2.62,1.28,-0.37,default,FALSE
26746,-1,-0.03,-0.13,3.05,1.22,-0.49,default,FALSE
26754,-0.99,-0.04,-0.11,4.33,1.28,-0.49,default,FALSE
26762,-0.99,-0.04,-0.11,4.33,1.28,-0.49,default,FALSE
26770,-1,-0.04,-0.11,4.82,1.71,0.12,default,FALSE
26778,-1,-0.04,-0.11,4.82,1.71,0.12,default,FALSE
26786,-1,-0.04,-0.11,2.5,1.71,0,default,FALSE
26794,-1,-0.04,-0.11,1.71,1.77,-0.24,default,FALSE
26802,-1,-0.03,-0.12,1.71,1.65,-0.24,default,FALSE
26810,-1,-0.02,-0.15,2.26,1.46,-0.12,default,FALSE
26818,-0.99,0.02,-0.21,5,2.2,-0.55,default,FALSE
26826,-0.99,-0.05,-0.13,9.22,2.75,-0.61,default,FALSE
26834,-1,-0.06,-0.11,9.09,1.46,1.34,default,FALSE
26842,-1.02,-0.07,-0.08,6.47,0.49,0.79,default,FALSE
26850,-1.02,-0.07,-0.08,6.47,0.49,0.79,default,FALSE
26858,-1.02,-0.05,-0.06,2.62,2.69,-0.24,default,FALSE
26866,-1,-0.01,-0.1,2.62,2.69,-0.24,default,FALSE
26874,-1,-0.04,-0.08,3.42,2.26,0,default,FALSE
26882,-1,-0.04,-0.11,2.38,1.28,0.37,default,FALSE
26890,-1,-0.04,-0.11,1.22,0.61,0.79,default,FALSE
26898,-1,-0.04,-0.12,0.55,0.31,0.98,default,FALSE
26906,-1,-0.04,-0.12,-0.24,0.43,0.79,halfshot,TRUE
26914,-1,-0.05,-0.13,-0.92,0.61,0.24,halfshot,FALSE
26922,-0.99,-0.05,-0.13,-2.08,0.73,-0.61,halfshot,FALSE
26930,-0.99,-0.04,-0.13,-3.48,0.18,-1.28,halfshot,FALSE
26938,-0.97,-0.02,-0.18,-5.62,-1.28,-0.79,halfshot,FALSE
26946,-0.97,-0.02,-0.18,-8.42,-3.78,-0.12,halfshot,FALSE
26954,-0.98,-0.04,-0.14,-10.99,-5.74,0.31,halfshot,FALSE
26962,-0.99,-0.01,-0.13,-10.99,-5.74,0.31,halfshot,FALSE
26970,-0.97,0.01,-0.12,-10.74,-7.81,2.26,halfshot,FALSE
26978,-0.97,0.01,-0.12,-10.74,-7.81,2.26,halfshot,FALSE
26986,-0.98,0.03,-0.18,-5.55,-15.99,3.6,halfshot,FALSE
26994,-0.99,-0.07,-0.1,-3.11,-19.65,0.31,halfshot,FALSE
27002,-1.01,-0.04,-0.16,-4.76,-24.6,-7.87,halfshot,FALSE
27010,-1.01,-0.03,-0.2,-3.91,-25.63,-18.62,halfshot,FALSE
27018,-1.28,-0.06,-0.28,-2.56,-24.6,-28.69,halfshot,FALSE
27026,-1.18,-0.05,-0.34,-2.93,-16.3,-32.71,halfshot,FALSE
27034,-1.26,-0.05,-0.34,-3.78,-10.31,-43.09,halfshot,FALSE
27042,-1.33,-0.07,-0.32,-6.96,-5.55,-47.18,halfshot,FALSE
27050,-1.33,-0.07,-0.32,-6.96,-5.55,-47.18,halfshot,FALSE
27058,-1.35,-0.07,-0.35,-21,11.6,-29.42,halfshot,FALSE
27066,-1.31,-0.02,-0.37,-21,11.6,-29.42,halfshot,FALSE
27074,-1.23,0.05,-0.42,-25.63,17.27,-12.39,halfshot,FALSE
27082,-1.2,0.04,-0.45,-23.38,14.4,3.48,halfshot,FALSE
27090,-1.22,-0.07,-0.39,-18.62,7.2,12.02,halfshot,FALSE
27098,-1.24,-0.13,-0.39,-19.1,0.98,14.1,halfshot,FALSE
27106,-1.24,-0.13,-0.39,-22.83,-1.16,14.04,halfshot,FALSE
27114,-1.25,-0.1,-0.37,-26.06,0.18,12.82,halfshot,FALSE
27122,-1.28,-0.11,-0.42,-27.1,3.97,10.5,halfshot,FALSE
27130,-1.33,-0.05,-0.5,-28.08,9.89,7.45,halfshot,FALSE
27138,-1.4,-0.17,-0.5,-28.32,13.85,0.31,halfshot,FALSE
