timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ,label,
1875671,-0.99,-0.06,-0.15,-3.36,8.48,-3.05,default,TRUE
1875679,-0.98,-0.05,-0.15,-3.6,7.63,-4.21,default,FALSE
1875687,-0.99,-0.08,-0.13,-3.72,5.43,-4.52,default,FALSE
1875695,-0.99,-0.01,-0.15,-4.76,2.87,-4.27,default,FALSE
1875703,-1,-0.02,-0.16,-4.58,4.58,-2.44,default,FALSE
1875711,-1,-0.02,-0.16,-3.23,5.37,0.37,default,FALSE
1875719,-0.99,-0.03,-0.15,-2.26,4.82,2.69,default,FALSE
1875727,-0.98,-0.05,-0.14,-2.26,4.82,2.69,default,FALSE
1875735,-0.98,-0.05,-0.14,-1.77,2.62,3.54,default,FALSE
1875743,-0.99,-0.06,-0.15,-1.77,2.62,3.54,default,FALSE
1875751,-0.99,-0.05,-0.15,-2.32,-0.31,3.17,default,FALSE
1875759,-0.99,-0.05,-0.16,-2.32,-0.73,2.81,default,FALSE
1875767,-0.99,-0.06,-0.16,-1.95,-0.85,2.62,default,FALSE
1875775,-1,-0.07,-0.17,-2.01,-0.49,2.2,default,FALSE
1875783,-0.99,-0.07,-0.17,-2.2,0.31,1.1,default,FALSE
1875791,-0.99,-0.07,-0.16,-2.81,1.34,0,default,FALSE
1875799,-0.99,-0.07,-0.16,-3.54,1.34,-1.04,default,FALSE
1875807,-0.99,-0.07,-0.16,-3.91,0.92,-2.26,default,FALSE
1875815,-0.99,-0.05,-0.16,-4.21,1.4,-2.5,default,FALSE
1875823,-0.99,-0.05,-0.16,-4.21,1.4,-2.5,default,FALSE
1875831,-0.99,-0.05,-0.16,-4.09,2.01,-1.53,default,FALSE
1875839,-0.99,-0.05,-0.16,-4.09,2.01,-1.53,default,FALSE
1875847,-1,-0.05,-0.16,-3.11,1.83,-1.53,default,FALSE
1875855,-1,-0.04,-0.16,-2.14,2.62,-1.65,default,FALSE
1875863,-0.98,-0.05,-0.15,-1.34,3.85,-1.28,default,FALSE
1875871,-0.98,-0.05,-0.15,-1.16,3.05,-1.16,default,FALSE
1875879,-1,-0.05,-0.16,-1.34,1.83,-1.4,default,FALSE
1875887,-0.99,-0.07,-0.16,-1.65,2.38,-1.28,default,FALSE
1875895,-0.99,-0.06,-0.16,-3.23,2.38,-1.46,default,FALSE
1875903,-0.99,-0.06,-0.16,-4.09,2.08,-2.01,default,FALSE
1875911,-0.99,-0.06,-0.16,-4.39,2.32,-1.95,default,FALSE
1875919,-1,-0.06,-0.16,-5.07,3.48,-1.95,default,FALSE
1875927,-0.99,-0.07,-0.17,-5.07,3.48,-1.95,default,FALSE
1875935,-0.99,-0.07,-0.16,-6.04,4.09,-2.56,default,FALSE
1875943,-1,-0.07,-0.15,-7.14,4.76,-3.36,default,FALSE
1875951,-1.02,-0.14,-0.13,-8.61,5.55,-4.88,default,FALSE
1875959,-0.99,-0.05,-0.17,-12.63,11.05,-5.74,default,FALSE
1875967,-0.99,-0.07,-0.16,-15.56,12.02,-8.48,default,FALSE
1875975,-1,-0.07,-0.13,-15.5,11.11,-11.17,default,FALSE
1875983,-1,-0.05,-0.16,-17.09,13.67,-12.7,default,FALSE
1875991,-1,-0.05,-0.17,-18.68,16.72,-12.7,default,FALSE
1875999,-0.97,-0.03,-0.17,-20.02,19.41,-12.94,default,FALSE
1876007,-0.97,-0.03,-0.17,-17.52,14.28,-14.47,default,FALSE
1876015,-0.97,-0.03,-0.18,-15.01,10.62,-16.36,default,FALSE
1876023,-0.97,-0.03,-0.18,-15.01,10.62,-16.36,default,FALSE
1876031,-1.02,-0.05,-0.16,-13.92,8.73,-18.74,default,FALSE
1876039,-1.04,-0.06,-0.12,-13.92,8.73,-18.74,default,FALSE
1876047,-0.95,-0.01,-0.14,-17.09,17.4,-18.86,default,FALSE
1876055,-0.97,0.03,-0.17,-15.75,14.53,-8.42,default,FALSE
1876063,-1.01,0.01,-0.16,-10.01,7.57,-5.98,default,FALSE
1876071,-1,0.01,-0.13,-5.86,8.85,-7.45,default,FALSE
1876079,-1,0,-0.1,-4.33,9.58,-6.59,default,FALSE
1876087,-1.02,-0.01,-0.09,-1.65,9.28,-7.57,default,FALSE
1876095,-0.96,0.04,-0.08,-1.53,9.58,-8.54,default,FALSE
1876103,-0.96,0.05,-0.12,-1.89,10.01,-2.62,default,FALSE
1876111,-0.96,0.05,-0.12,-1.89,10.01,-2.62,default,FALSE
1876119,-0.99,0.01,-0.09,2.56,2.44,-0.18,default,FALSE
1876127,-0.99,-0.02,-0.08,2.56,2.44,-0.18,default,FALSE
1876135,-1.01,-0.05,-0.06,1.65,1.65,-0.31,default,FALSE
1876143,-0.99,-0.04,-0.12,-0.37,3.66,-0.49,default,FALSE
1876151,-1,-0.05,-0.1,-2.75,2.87,-0.49,default,FALSE
1876159,-0.99,-0.08,-0.1,-3.05,2.08,-0.79,default,FALSE
1876167,-0.99,-0.11,-0.14,-3.23,1.34,-1.1,default,FALSE
1876175,-0.98,-0.05,-0.12,-6.41,1.04,-1.71,default,FALSE
1876183,-0.98,0.03,-0.13,-9.46,-0.43,-1.77,default,FALSE
1876191,-1.01,-0.02,-0.12,-4.15,-2.08,-0.73,default,FALSE
1876199,-0.99,-0.03,-0.13,-2.56,-0.79,-0.49,default,FALSE
1876207,-0.99,-0.03,-0.13,-2.69,-1.83,-0.79,default,FALSE
1876215,-1,0,-0.12,-1.28,-1.71,-0.37,default,FALSE
1876223,-1,0.01,-0.12,-1.28,-1.71,-0.37,default,FALSE
1876231,-1,0.01,-0.11,-0.06,-1.53,-0.43,default,FALSE
1876239,-0.99,0.01,-0.11,0.92,-0.79,-0.43,default,FALSE
1876247,-0.99,-0.02,-0.12,1.89,-1.65,-0.37,default,FALSE
1876255,-1.01,-0.02,-0.11,2.01,-2.32,-0.12,default,FALSE
1876263,-0.99,-0.02,-0.12,1.1,-0.43,-0.18,default,FALSE
1876271,-1,-0.02,-0.13,1.53,-0.67,0,default,FALSE
1876279,-1,-0.04,-0.12,2.01,-0.24,-0.06,default,FALSE
1876287,-1,-0.02,-0.13,1.46,-0.31,-0.31,default,FALSE
1876295,-0.99,-0.02,-0.13,1.16,-0.73,-0.37,default,FALSE
1876303,-0.99,-0.02,-0.13,0.98,-1.28,-0.18,default,FALSE
1876311,-1,-0.06,-0.12,0.55,-0.31,-0.18,default,FALSE
1876319,-1,-0.06,-0.12,0.55,-0.31,-0.18,default,FALSE
1876327,-1,-0.04,-0.12,-0.37,-15.44,-0.67,default,FALSE
1876335,-0.99,-0.02,-0.13,-0.37,-15.44,-0.67,default,FALSE
1876343,-1,-0.01,-0.13,-2.26,-0.18,-0.55,default,FALSE
1876351,-1,-0.02,-0.13,-1.34,0.73,-0.31,default,FALSE
1876359,-0.99,-0.02,-0.12,-0.61,1.34,-0.18,default,FALSE
1876367,-0.99,-0.02,-0.13,-0.43,0.92,-0.24,default,FALSE
1876375,-1,-0.02,-0.14,-0.73,0.49,-0.24,default,FALSE
1876383,-0.99,-0.02,-0.14,-0.85,0.79,-0.31,default,FALSE
1876391,-1,-0.01,-0.14,-0.37,0.79,-0.06,default,FALSE
1876399,-0.99,-0.02,-0.13,0.55,1.1,-0.06,default,FALSE
1876407,-0.99,-0.02,-0.13,0.55,1.1,-0.06,default,FALSE
1876415,-0.99,-0.02,-0.13,0.92,1.53,0.06,default,FALSE
1876423,-1,-0.02,-0.13,0.92,1.53,0.06,default,FALSE
1876431,-1,-0.02,-0.13,1.04,1.59,0,default,FALSE
1876439,-0.99,-0.02,-0.13,1.53,1.89,0,default,FALSE
1876447,-1,-0.02,-0.12,1.65,1.89,0.06,default,FALSE
1876455,-1,-0.02,-0.13,1.28,2.26,-0.12,default,FALSE
1876463,-0.99,-0.02,-0.13,1.16,2.2,-0.06,default,FALSE
1876471,-0.99,-0.03,-0.12,1.28,2.32,-0.06,default,FALSE
1876479,-1,-0.03,-0.12,0.73,2.08,-0.12,default,FALSE
1876487,-1,-0.04,-0.13,-0.06,2.69,-0.06,default,FALSE
1876495,-0.99,-0.03,-0.13,-0.67,3.11,-0.31,default,FALSE
1876503,-0.99,-0.03,-0.13,-0.67,2.75,-0.37,default,FALSE
1876511,-1,-0.04,-0.13,-1.16,2.99,-0.37,default,FALSE
1876519,-0.99,-0.06,-0.13,-1.16,2.99,-0.37,default,FALSE
1876527,-0.99,-0.06,-0.13,-1.83,2.62,0.31,default,FALSE
1876535,-0.98,-0.04,-0.14,-1.83,2.62,0.31,default,FALSE
1876543,-1,-0.04,-0.13,-2.01,1.34,2.32,default,FALSE
1876551,-1.01,0.01,-0.13,-3.05,2.38,2.14,default,FALSE
1876559,-1.01,0.03,-0.12,-1.89,2.56,0.06,default,FALSE
1876567,-1,0.03,-0.12,0.24,4.33,-1.34,default,FALSE
1876575,-0.99,-0.01,-0.12,2.44,5.55,-2.38,default,FALSE
1876583,-0.99,-0.03,-0.13,3.48,5.25,-1.95,default,FALSE
1876591,-0.98,0,-0.1,3.36,4.82,-2.08,default,FALSE
1876599,-0.98,0,-0.1,2.38,4.52,-0.98,default,FALSE
1876607,-0.99,-0.03,-0.11,2.38,3.42,-0.18,default,FALSE
1876615,-0.99,-0.03,-0.11,2.38,3.42,-0.18,default,FALSE
1876623,-1,-0.03,-0.12,2.14,4.15,-0.18,default,FALSE
1876631,-0.99,-0.02,-0.13,2.14,4.15,-0.18,default,FALSE
1876639,-0.99,-0.02,-0.13,1.77,3.42,-0.43,default,FALSE
1876647,-1.01,-0.03,-0.1,2.56,1.04,-0.37,default,FALSE
1876655,-1,-0.03,-0.13,2.56,1.1,-0.06,default,FALSE
1876663,-0.99,-0.01,-0.12,0.49,3.23,-0.43,default,FALSE
1876671,-0.99,-0.02,-0.12,0.98,1.77,-0.06,default,FALSE
1876679,-0.99,-0.02,-0.13,0.98,0.61,0.12,default,FALSE
1876687,-1,-0.02,-0.12,1.16,0.24,0.18,default,FALSE
1876695,-0.97,-0.01,-0.15,1.34,0.24,0.12,default,FALSE
1876703,-0.97,-0.01,-0.15,2.38,-2.2,0.31,default,FALSE
1876711,-0.99,-0.01,-0.13,3.42,-4.15,0.73,default,FALSE
1876719,-1,-0.02,-0.11,3.42,-4.15,0.73,default,FALSE
1876727,-0.99,-0.01,-0.12,3.17,-3.66,1.4,default,FALSE
1876735,-0.99,-0.02,-0.12,3.17,-2.99,2.2,default,FALSE
1876743,-1,-0.02,-0.12,3.3,-2.99,3.11,default,FALSE
1876751,-1,-0.02,-0.13,3.42,-2.62,3.54,default,FALSE
1876759,-1,-0.03,-0.13,3.6,-2.38,3.17,default,FALSE
1876767,-0.99,-0.02,-0.13,3.42,-2.44,2.99,default,FALSE
1876775,-1,-0.03,-0.13,2.93,-2.38,3.05,default,FALSE
1876783,-1,-0.04,-0.13,2.2,-1.4,2.69,default,FALSE
1876791,-1,-0.03,-0.13,1.59,-0.49,1.89,default,FALSE
1876799,-1,-0.03,-0.13,1.16,-0.31,1.22,default,FALSE
1876807,-1,-0.04,-0.13,0.61,0.67,0.43,default,FALSE
1876815,-1,-0.04,-0.13,0.61,0.67,0.43,default,FALSE
1876823,-0.99,-0.02,-0.13,0.31,1.59,0,default,FALSE
1876831,-0.99,-0.02,-0.13,0.31,1.59,0,default,FALSE
1876839,-0.99,-0.02,-0.13,1.4,1.71,0.43,default,FALSE
1876847,-1,-0.03,-0.13,1.83,0.79,0.67,default,FALSE
1876855,-0.99,-0.03,-0.13,2.01,0.55,0.92,default,FALSE
1876863,-0.99,-0.02,-0.14,1.65,0.73,0.85,default,FALSE
1876871,-1,-0.03,-0.13,1.83,0.12,0.85,default,FALSE
1876879,-1,-0.03,-0.14,2.2,0.12,1.04,default,FALSE
1876887,-0.99,-0.03,-0.13,2.56,1.22,0.37,default,FALSE
1876895,-1,-0.03,-0.13,2.38,1.34,0.31,default,FALSE
1876903,-1,-0.03,-0.13,2.38,1.34,0.31,default,FALSE
1876911,-1,-0.03,-0.12,1.71,1.22,-0.12,default,FALSE
1876919,-1,-0.02,-0.12,1.71,1.22,-0.12,default,FALSE
1876927,-0.99,-0.02,-0.12,1.34,1.34,-0.06,default,FALSE
1876935,-0.99,-0.02,-0.13,1.77,0.98,0.31,default,FALSE
1876943,-1,-0.03,-0.13,1.89,0.67,0.55,default,FALSE
1876951,-0.99,-0.03,-0.13,1.83,0.67,0.43,default,FALSE
1876959,-1,-0.03,-0.13,1.77,0.31,0.43,default,FALSE
1876967,-0.99,-0.03,-0.13,1.89,0.24,0.49,default,FALSE
1876975,-0.99,-0.03,-0.13,1.89,0.49,0.49,default,FALSE
1876983,-1,-0.03,-0.13,2.01,0.73,0.31,default,FALSE
1876991,-0.99,-0.03,-0.13,2.08,0.92,0.18,default,FALSE
1876999,-0.99,-0.03,-0.13,1.83,1.1,0.06,default,FALSE
1877007,-0.99,-0.03,-0.13,1.77,1.04,0.18,default,FALSE
1877015,-0.99,-0.03,-0.13,1.77,1.04,0.18,default,FALSE
1877023,-0.99,-0.03,-0.13,1.83,1.22,-15.5,default,FALSE
1877031,-1,-0.03,-0.13,1.89,1.53,-0.18,default,FALSE
1877039,-1,-0.03,-0.13,1.95,1.89,-0.12,default,FALSE
1877047,-1,-0.03,-0.13,1.83,2.32,-0.24,default,FALSE
1877055,-0.99,-0.03,-0.13,1.77,2.32,-0.43,default,FALSE
1877063,-0.99,-0.03,-0.13,1.71,1.83,-0.24,default,FALSE
1877071,-0.99,-0.03,-0.13,1.83,1.16,-0.06,default,FALSE
1877079,-0.99,-0.03,-0.13,1.83,0.85,0.06,default,FALSE
1877087,-0.99,-0.03,-0.13,1.83,0.61,0.24,default,FALSE
1877095,-0.99,-0.03,-0.13,1.83,0.49,0.31,default,FALSE
1877103,-0.99,-0.03,-0.13,1.71,0.43,0.31,default,FALSE
1877111,-0.99,-0.03,-0.13,1.71,0.43,0.31,default,FALSE
1877119,-0.99,-0.03,-0.13,1.77,0.55,0.18,default,FALSE
1877127,-0.99,-0.03,-0.13,1.77,0.55,0.18,default,FALSE
1877135,-0.99,-0.03,-0.13,1.53,-0.06,0.31,default,FALSE
1877143,-0.99,-0.03,-0.13,1.59,-0.49,0.49,default,FALSE
1877151,-0.99,-0.03,-0.13,1.53,-0.37,0.49,default,FALSE
1877159,-0.99,-0.03,-0.13,1.34,-0.12,0.55,default,FALSE
1877167,-0.99,-0.03,-0.14,1.28,0,0.49,default,FALSE
1877175,-0.99,-0.03,-0.14,1.04,0.24,0.18,default,FALSE
1877183,-0.99,-0.03,-0.13,0.98,0.79,0.06,default,FALSE
1877191,-0.99,-0.03,-0.13,0.92,0.67,0.06,default,FALSE
1877199,-0.99,-0.03,-0.13,0.92,0.67,0.06,default,FALSE
1877207,-0.99,-0.03,-0.13,0.55,0.73,0.18,default,FALSE
1877215,-0.99,-0.03,-0.13,0.55,0.73,0.18,default,FALSE
1877223,-0.99,-0.03,-0.13,0.24,0.49,0.06,default,FALSE
1877231,-0.99,-0.03,-0.13,0.43,0.06,0.18,default,FALSE
1877239,-0.99,-0.03,-0.13,0.61,-0.06,0.24,default,FALSE
1877247,-0.99,-0.03,-0.14,0.79,-0.12,0.18,default,FALSE
1877255,-0.99,-0.03,-0.14,0.79,0.06,0.18,default,FALSE
1877263,-0.99,-0.03,-0.14,1.04,0.06,0.31,default,FALSE
1877271,-0.99,-0.03,-0.14,1.22,0.06,0.24,default,FALSE
1877279,-0.99,-0.03,-0.14,1.22,0.31,0.24,default,FALSE
1877287,-0.99,-0.03,-0.14,1.4,0.37,0.24,default,FALSE
1877295,-0.99,-0.03,-0.14,1.53,0.55,0.18,default,FALSE
1877303,-0.99,-0.03,-0.14,1.34,0.37,0.18,default,FALSE
1877311,-0.99,-0.03,-0.14,0,0,ovf,default,FALSE
1877319,-0.99,-0.03,-0.14,1.22,0.18,0.37,default,FALSE
1877327,-0.99,-0.03,-0.13,1.22,0.18,0.37,default,FALSE
1877335,-0.99,-0.03,-0.13,1.65,-0.55,0.55,default,FALSE
1877343,-0.99,-0.04,-0.13,1.53,-0.85,0.73,default,FALSE
1877351,-0.99,-0.03,-0.14,1.34,-1.28,0.85,default,FALSE
1877359,-0.99,-0.03,-0.14,1.53,-1.65,0.67,default,FALSE
1877367,-1,-0.03,-0.14,1.65,-1.28,0.55,default,FALSE
1877375,-1,-0.03,-0.15,1.59,-1.1,0.43,default,FALSE
1877383,-1,-0.03,-0.15,1.4,-0.37,0.43,default,FALSE
1877391,-1,-0.03,-0.15,1.34,0.43,0.18,default,FALSE
1877399,-1,-0.03,-0.14,1.53,1.04,0.12,default,FALSE
1877407,-1,-0.03,-0.14,1.53,1.04,0.12,default,FALSE
1877415,-1,-0.03,-0.14,1.65,1.53,0.06,default,FALSE
1877423,-1,-0.03,-0.15,1.65,1.53,0.06,default,FALSE
1877431,-0.99,-0.02,-0.15,2.08,2.01,0,default,FALSE
1877439,-0.99,-0.04,-0.14,2.93,2.5,0.12,default,FALSE
1877447,-0.99,-0.03,-0.14,3.3,2.81,-0.31,default,FALSE
1877455,-0.99,-0.02,-0.13,3.54,2.69,-0.24,default,FALSE
1877463,-0.99,-0.03,-0.13,3.97,2.38,0.24,default,FALSE
1877471,-0.99,-0.03,-0.13,3.85,1.77,0.37,default,FALSE
1877479,-0.99,-0.03,-0.13,3.66,0.92,0.12,default,FALSE
1877487,-0.99,-0.03,-0.14,3.48,0.79,0.24,default,FALSE
1877495,-0.99,-0.03,-0.14,3.05,0.61,0.37,default,FALSE
1877503,-0.99,-0.03,-0.14,2.99,-0.18,0.61,default,FALSE
1877511,-0.99,-0.03,-0.14,2.99,-0.18,0.61,default,FALSE
1877519,-0.99,-0.03,-0.14,3.3,-0.67,0.67,default,FALSE
1877527,-0.99,-0.03,-0.14,3.66,-0.79,1.04,default,FALSE
1877535,-0.99,-0.03,-0.15,3.78,-0.85,1.22,default,FALSE
1877543,-1,-0.03,-0.15,4.21,-0.79,1.53,default,FALSE
1877551,-0.99,-0.03,-0.14,4.76,-0.12,1.59,default,FALSE
1877559,-0.99,-0.04,-0.15,4.88,0.43,1.22,default,FALSE
1877567,-1,-0.04,-0.14,4.64,1.04,0.85,default,FALSE
1877575,-0.99,-0.04,-0.14,3.97,1.65,0.49,default,FALSE
1877583,-0.99,-0.04,-0.14,3.54,1.77,0.24,default,FALSE
1877591,-0.99,-0.04,-0.14,2.93,1.77,0,default,FALSE
1877599,-0.99,-0.04,-0.14,1.95,1.77,-0.31,default,FALSE
1877607,-0.99,-0.04,-0.14,1.95,1.77,-0.31,default,FALSE
1877615,-0.99,-0.03,-0.14,1.59,1.71,-0.18,default,FALSE
1877623,-0.99,-0.03,-0.14,1.59,1.71,-0.18,default,FALSE
1877631,-0.99,-0.03,-0.14,1.59,1.71,0.06,default,FALSE
1877639,-0.99,-0.03,-0.14,1.83,1.89,0,default,FALSE
1877647,-0.99,-0.03,-0.14,2.01,1.95,-0.18,default,FALSE
1877655,-0.99,-0.03,-0.14,2.2,1.89,-0.18,default,FALSE
1877663,-0.99,-0.04,-0.14,2.26,1.59,-0.18,default,FALSE
1877671,-1,-0.03,-0.14,2.2,1.77,-0.24,default,FALSE
1877679,-0.99,-0.03,-0.14,1.83,1.89,-0.67,default,FALSE
1877687,-0.99,-0.03,-0.14,1.71,1.89,-0.79,default,FALSE
1877695,-0.99,-0.03,-0.14,1.71,1.89,-0.79,default,FALSE
1877703,-0.99,-0.03,-0.14,1.89,1.59,0,default,FALSE
1877711,-0.99,-0.03,-0.14,1.89,1.59,0,default,FALSE
1877719,-0.99,-0.03,-0.14,2.08,1.65,0,default,FALSE
1877727,-0.99,-0.04,-0.14,2.44,1.59,0.06,default,FALSE
1877735,-0.99,-0.04,-0.14,2.62,1.28,0.06,default,FALSE
1877743,-0.99,-0.03,-0.14,2.62,1.28,0.24,default,FALSE
1877751,-0.99,-0.04,-0.14,2.69,1.16,0.18,default,FALSE
1877759,-0.99,-0.04,-0.14,2.75,1.16,0.85,default,FALSE
1877767,-0.99,-0.03,-0.14,2.87,0.79,0.98,default,FALSE
1877775,-0.99,-0.03,-0.14,2.75,0.24,0.61,default,FALSE
1877783,-0.99,-0.03,-0.14,2.93,0.18,0.55,default,FALSE
1877791,-0.99,-0.03,-0.14,3.23,0.43,0.67,default,FALSE
1877799,-0.99,-0.03,-0.14,3.3,0.24,0.43,default,FALSE
1877807,-0.99,-0.03,-0.14,3.3,0.24,0.43,default,FALSE
1877815,-0.99,-0.03,-0.14,3.11,0.31,0.43,default,FALSE
1877823,-0.99,-0.03,-0.15,2.75,0.24,0.37,default,FALSE
1877831,-0.99,-0.03,-0.15,2.62,0.18,0.18,default,FALSE
1877839,-0.99,-0.03,-0.14,2.44,0.67,0,default,FALSE
1877847,-0.99,-0.03,-0.14,2.32,1.04,-0.06,default,FALSE
1877855,-0.99,-0.02,-0.14,2.2,1.16,0,default,FALSE
1877863,-0.99,-0.02,-0.14,2.44,1.1,0.18,default,FALSE
1877871,-0.99,-0.03,-0.14,2.93,1.1,0.18,default,FALSE
1877879,-0.99,-0.03,-0.14,3.23,0.67,0.18,default,FALSE
1877887,-0.99,-0.03,-0.14,3.17,0.73,0.24,default,FALSE
1877895,-0.99,-0.03,-0.14,3.05,0.85,0.06,default,FALSE
1877903,-0.99,-0.03,-0.14,3.05,0.85,0.06,default,FALSE
1877911,-0.99,-0.03,-0.15,3.05,0.85,0.12,default,FALSE
1877919,-1,-0.03,-0.15,3.05,0.85,0.12,default,FALSE
1877927,-0.99,-0.03,-0.15,3.23,1.59,0.24,default,FALSE
1877935,-0.99,-0.03,-0.14,3.17,1.95,0.12,default,FALSE
1877943,-0.99,-0.03,-0.14,2.99,2.14,0.06,default,FALSE
1877951,-0.99,-0.03,-0.14,2.99,1.89,0.24,default,FALSE
1877959,-0.99,-0.03,-0.14,2.87,1.83,0.43,default,FALSE
1877967,-0.99,-0.03,-0.15,2.81,1.71,0.24,default,FALSE
1877975,-0.99,-0.03,-0.14,2.99,2.01,0,default,FALSE
1877983,-0.99,-0.03,-0.14,3.11,2.14,0.06,default,FALSE
1877991,-0.99,-0.03,-0.14,3.11,2.14,0.06,default,FALSE
1877999,-0.99,-0.03,-0.14,3.11,1.34,0.31,default,FALSE
1878007,-0.99,-0.03,-0.14,0,0,ovf,default,FALSE
1878015,-0.99,-0.03,-0.14,3.17,0.98,0.43,default,FALSE
1878023,-0.99,-0.03,-0.14,2.99,0.79,0.37,default,FALSE
1878031,-1,-0.04,-0.15,2.75,0.92,0.37,default,FALSE
1878039,-0.99,-0.03,-0.14,2.5,1.34,0.18,default,FALSE
1878047,-1,-0.03,-0.15,2.14,2.08,0.24,default,FALSE
1878055,-1,-0.03,-0.15,2.2,2.93,0.43,default,FALSE
1878063,-0.99,-0.04,-0.14,2.56,4.64,0.49,default,FALSE
1878071,-0.99,-0.04,-0.13,2.44,5.37,0.18,default,FALSE
1878079,-0.99,-0.03,-0.13,2.44,3.97,-0.12,default,FALSE
1878087,-0.99,-0.03,-0.13,2.44,2.69,-0.18,default,FALSE
1878095,-0.99,-0.03,-0.14,2.44,2.32,0.06,default,FALSE
1878103,-0.99,-0.04,-0.14,2.44,2.32,0.06,default,FALSE
1878111,-0.99,-0.04,-0.14,2.2,2.26,-1.04,default,FALSE
1878119,-0.99,-0.03,-0.14,2.2,2.26,-1.04,default,FALSE
1878127,-0.99,-0.03,-0.14,1.77,2.62,-0.79,default,FALSE
1878135,-0.99,-0.04,-0.14,1.46,2.93,-0.61,default,FALSE
1878143,-0.99,-0.03,-0.14,0.55,2.87,-1.16,default,FALSE
1878151,-0.99,-0.02,-0.14,0.37,2.62,-1.1,default,FALSE
1878159,-0.99,-0.02,-0.14,0.61,2.32,-0.31,default,FALSE
1878167,-0.99,-0.03,-0.14,1.1,1.89,0.55,default,FALSE
1878175,-0.99,-0.03,-0.14,1.46,1.53,0.49,default,FALSE
1878183,-0.99,-0.03,-0.14,1.65,1.71,0.12,default,FALSE
1878191,-1,-0.03,-0.15,2.01,3.17,-0.24,default,FALSE
1878199,-1,-0.03,-0.15,2.01,3.17,-0.24,default,FALSE
1878207,-1,-0.03,-0.15,2.44,7.26,-1.04,default,FALSE
1878215,-1.03,-0.06,-0.13,0,0,0,default,FALSE
1878223,-0.99,-0.04,-0.13,4.94,8.18,-1.28,default,FALSE
1878231,-0.99,-0.02,-0.13,3.66,7.02,-1.4,default,FALSE
1878239,-0.98,-0.03,-0.12,4.15,6.04,-1.22,default,FALSE
1878247,-0.99,-0.02,-0.12,3.85,4.88,-0.79,default,FALSE
1878255,-0.99,-0.03,-0.12,3.72,3.3,-0.18,default,FALSE
1878263,-0.99,-0.03,-0.13,3.78,2.08,0.49,oneshot,TRUE
1878271,-1,-0.02,-0.13,3.66,1.59,0.92,oneshot,FALSE
1878279,-0.99,-0.01,-0.13,3.85,1.77,1.53,oneshot,FALSE
1878287,-0.99,-0.01,-0.13,5.07,2.26,2.14,oneshot,FALSE
1878295,-1.02,0.01,-0.11,5.98,5.37,0.67,oneshot,FALSE
1878303,-1.04,0.01,-0.11,5.98,5.37,0.67,oneshot,FALSE
1878311,-1.03,-0.01,-0.12,6.1,12.08,-2.38,oneshot,FALSE
1878319,-0.97,-0.05,-0.13,5.68,18.01,-3.36,oneshot,FALSE
1878327,-0.98,-0.09,-0.15,5.25,17.03,-5.19,oneshot,FALSE
1878335,-0.98,-0.08,-0.13,1.28,13.18,-5.74,oneshot,FALSE
1878343,-0.95,-0.04,-0.15,-1.95,8.73,-4.39,oneshot,FALSE
1878351,-0.99,-0.04,-0.12,-3.23,0.18,-0.73,oneshot,FALSE
1878359,-1,-0.02,-0.12,-5.25,-0.92,-0.24,oneshot,FALSE
1878367,-1,-0.02,-0.12,-5.98,-1.28,-0.06,oneshot,FALSE
1878375,-1,-0.01,-0.19,-6.1,-1.53,-0.37,oneshot,FALSE
1878383,-1,-0.01,-0.19,-6.59,-1.22,-1.4,oneshot,FALSE
1878391,-0.99,0.02,-0.12,-5.07,-1.1,-0.92,oneshot,FALSE
1878399,-0.99,0.02,-0.12,-5.07,-1.1,-0.92,oneshot,FALSE
1878407,-0.99,0,-0.12,-2.5,-0.92,0.12,oneshot,FALSE
1878415,-1,-0.02,-0.14,-2.5,-0.92,0.12,oneshot,FALSE
1878423,-0.99,-0.06,-0.14,1.59,-0.24,0.55,oneshot,FALSE
1878431,-1,-0.07,-0.13,2.5,-0.31,0.61,oneshot,FALSE
1878439,-1,-0.03,-0.12,1.34,-0.67,-0.37,oneshot,FALSE
1878447,-0.99,-0.02,-0.12,0.61,-0.24,-0.85,oneshot,FALSE
1878455,-0.99,-0.02,-0.12,0.67,0.12,-0.18,oneshot,FALSE
1878463,-0.99,-0.02,-0.12,0.85,-0.37,0.06,oneshot,FALSE
1878471,-0.99,-0.02,-0.12,0.79,-0.98,0.43,oneshot,FALSE
1878479,-0.99,-0.02,-0.12,1.04,-1.46,0.85,oneshot,FALSE
1878487,-0.99,-0.02,-0.12,1.04,-1.46,0.85,oneshot,FALSE
1878495,-0.99,-0.03,-0.13,0.92,-3.05,1.4,oneshot,FALSE
1878503,-0.99,-0.03,-0.13,0.92,-3.05,1.4,oneshot,FALSE
1878511,-1,-0.03,-0.13,0.98,-3.3,1.4,oneshot,FALSE
1878519,-1,-0.03,-0.13,0.79,-3.17,1.16,oneshot,FALSE
1878527,-1,-0.03,-0.14,0.43,-2.99,0.67,oneshot,FALSE
1878535,-1,-0.03,-0.14,0.06,-1.83,0.43,oneshot,FALSE
1878543,-0.99,-0.04,-0.14,-0.61,-0.92,0.37,oneshot,FALSE
1878551,-0.99,-0.04,-0.13,-1.89,-0.92,0.24,oneshot,FALSE
1878559,-0.99,-0.04,-0.13,-3.85,-1.4,0.12,oneshot,FALSE
